timestamp,year,month,day,hour,minute,second,latitude,longitude,altitude_msl,altitude_ellipsoid,horizontal_accuracy,vertical_accuracy,fix_type,carrier_solution,num_satellites,pDOP,speed_2d,heading,vel_north,vel_east,vel_down,flags,source
169359.0,2026,4,20,23,2,0,32.8806883,-117.2320461,-67.422,-101.186,3070.323,2171.046,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169360.0,2026,4,20,23,2,0,32.8806883,-117.2320461,-67.422,-101.186,3098.602,2191.042,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169361.0,2026,4,20,23,2,0,32.8806883,-117.2320461,-67.422,-101.186,3126.881,2211.039,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169363.0,2026,4,20,23,2,0,32.8806883,-117.2320461,-67.422,-101.186,1891.269,1337.33,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169365.0,2026,4,20,23,2,0,32.8806883,-117.2320461,-67.422,-101.186,1892.414,1338.139,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169366.0,2026,4,20,23,2,0,32.8806883,-117.2320461,-67.422,-101.186,1893.619,1338.991,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169367.0,2026,4,20,23,2,0,32.8806883,-117.2320461,-67.422,-101.186,1895.247,1340.142,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169368.0,2026,4,20,23,2,0,32.8806883,-117.2320461,-67.422,-101.186,1897.294,1341.589,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169369.0,2026,4,20,23,2,0,32.8806883,-117.2320461,-67.422,-101.186,1899.76,1343.333,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169370.0,2026,4,20,23,2,0,32.8806883,-117.2320461,-67.422,-101.186,1902.644,1345.372,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169371.0,2026,4,20,23,2,0,32.8806883,-117.2320461,-67.422,-101.186,1905.943,1347.705,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169372.0,2026,4,20,23,2,0,32.8806883,-117.2320461,-67.422,-101.186,1909.655,1350.33,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169373.0,2026,4,20,23,2,0,32.8806883,-117.2320461,-67.422,-101.186,1913.778,1353.246,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169374.0,2026,4,20,23,2,0,32.8806883,-117.2320461,-67.422,-101.186,1918.31,1356.45,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169375.0,2026,4,20,23,2,0,32.8806883,-117.2320461,-67.422,-101.186,1923.247,1359.941,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169377.0,2026,4,20,23,2,0,32.8806883,-117.2320461,-67.422,-101.186,1934.323,1367.773,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169378.0,2026,4,20,23,2,0,32.8806883,-117.2320461,-67.422,-101.186,1940.457,1372.11,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169379.0,2026,4,20,23,2,0,32.8806883,-117.2320461,-67.422,-101.186,1946.981,1376.724,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169380.0,2026,4,20,23,2,0,32.8806883,-117.2320461,-67.422,-101.186,1953.894,1381.612,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169381.0,2026,4,20,23,2,0,32.8806883,-117.2320461,-67.422,-101.186,1961.19,1386.771,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169382.0,2026,4,20,23,2,0,32.8806883,-117.2320461,-67.422,-101.186,1968.865,1392.198,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169383.0,2026,4,20,23,2,0,32.8806883,-117.2320461,-67.422,-101.186,1976.916,1397.891,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169384.0,2026,4,20,23,2,0,32.8806883,-117.2320461,-67.422,-101.186,1985.336,1403.845,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169385.0,2026,4,20,23,2,0,32.8806883,-117.2320461,-67.422,-101.186,1994.123,1410.058,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169386.0,2026,4,20,23,2,0,32.8806883,-117.2320461,-67.422,-101.186,2003.27,1416.526,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169387.0,2026,4,20,23,2,0,32.8806883,-117.2320461,-67.422,-101.186,2012.773,1423.245,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169388.0,2026,4,20,23,2,0,32.8806883,-117.2320461,-67.422,-101.186,2022.627,1430.213,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169389.0,2026,4,20,23,2,0,32.8806883,-117.2320461,-67.422,-101.186,2032.827,1437.426,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169390.0,2026,4,20,23,2,0,32.8806883,-117.2320461,-67.422,-101.186,2043.367,1444.879,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169391.0,2026,4,20,23,2,0,32.8806883,-117.2320461,-67.422,-101.186,2054.243,1452.569,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169392.0,2026,4,20,23,2,0,32.8806883,-117.2320461,-67.422,-101.186,2065.449,1460.493,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169393.0,2026,4,20,23,2,0,32.8806883,-117.2320461,-67.422,-101.186,2076.98,1468.646,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169394.0,2026,4,20,23,2,0,32.8806883,-117.2320461,-67.422,-101.186,2088.829,1477.026,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169395.0,2026,4,20,23,2,0,32.8806883,-117.2320461,-67.422,-101.186,2100.994,1485.627,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169396.0,2026,4,20,23,2,0,32.8806883,-117.2320461,-67.422,-101.186,2113.466,1494.446,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169397.0,2026,4,20,23,2,0,32.8806883,-117.2320461,-67.422,-101.186,2126.242,1503.48,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169398.0,2026,4,20,23,3,0,32.8806883,-117.2320461,-67.422,-101.186,2139.315,1512.724,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169399.0,2026,4,20,23,3,0,32.8806883,-117.2320461,-67.422,-101.186,2152.68,1522.175,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169400.0,2026,4,20,23,3,0,32.8806883,-117.2320461,-67.422,-101.186,2166.333,1531.829,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169401.0,2026,4,20,23,3,0,32.8806883,-117.2320461,-67.422,-101.186,2180.267,1541.681,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169402.0,2026,4,20,23,3,0,32.8806883,-117.2320461,-67.422,-101.186,2194.477,1551.729,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169403.0,2026,4,20,23,3,0,32.8806883,-117.2320461,-67.422,-101.186,2208.957,1561.969,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169404.0,2026,4,20,23,3,0,32.8806883,-117.2320461,-67.422,-101.186,2223.703,1572.396,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169405.0,2026,4,20,23,3,0,32.8806883,-117.2320461,-67.422,-101.186,2238.71,1583.007,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169406.0,2026,4,20,23,3,0,32.8806883,-117.2320461,-67.422,-101.186,2253.971,1593.798,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169407.0,2026,4,20,23,3,0,32.8806883,-117.2320461,-67.422,-101.186,2269.483,1604.767,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169408.0,2026,4,20,23,3,0,32.8806883,-117.2320461,-67.422,-101.186,2285.239,1615.908,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169409.0,2026,4,20,23,3,0,32.8806883,-117.2320461,-67.422,-101.186,2301.235,1627.219,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169410.0,2026,4,20,23,3,0,32.8806883,-117.2320461,-67.422,-101.186,2317.465,1638.695,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169411.0,2026,4,20,23,3,0,32.8806883,-117.2320461,-67.422,-101.186,2333.926,1650.335,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169412.0,2026,4,20,23,3,0,32.8806883,-117.2320461,-67.422,-101.186,2350.612,1662.134,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169413.0,2026,4,20,23,3,0,32.8806883,-117.2320461,-67.422,-101.186,2367.518,1674.088,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169414.0,2026,4,20,23,3,0,32.8806883,-117.2320461,-67.422,-101.186,2384.64,1686.195,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169415.0,2026,4,20,23,3,0,32.8806883,-117.2320461,-67.422,-101.186,2401.972,1698.451,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169417.0,2026,4,20,23,3,0,32.8806883,-117.2320461,-67.422,-101.186,2437.253,1723.398,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169418.0,2026,4,20,23,3,0,32.8806883,-117.2320461,-67.422,-101.186,2455.191,1736.082,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169419.0,2026,4,20,23,3,0,32.8806883,-117.2320461,-67.422,-101.186,2473.324,1748.904,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169420.0,2026,4,20,23,3,0,32.8806883,-117.2320461,-67.422,-101.186,2491.645,1761.859,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169421.0,2026,4,20,23,3,0,32.8806883,-117.2320461,-67.422,-101.186,2510.151,1774.945,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169422.0,2026,4,20,23,3,0,32.8806883,-117.2320461,-67.422,-101.186,2528.839,1788.159,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169423.0,2026,4,20,23,3,0,32.8806883,-117.2320461,-67.422,-101.186,2547.703,1801.498,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169424.0,2026,4,20,23,3,0,32.8806883,-117.2320461,-67.422,-101.186,2566.74,1814.959,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169425.0,2026,4,20,23,3,0,32.8806883,-117.2320461,-67.422,-101.186,2585.946,1828.54,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169426.0,2026,4,20,23,3,0,32.8806883,-117.2320461,-67.422,-101.186,2605.318,1842.238,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169427.0,2026,4,20,23,3,0,32.8806883,-117.2320461,-67.422,-101.186,2624.852,1856.05,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169428.0,2026,4,20,23,3,0,32.8806883,-117.2320461,-67.422,-101.186,2644.544,1869.975,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169429.0,2026,4,20,23,3,0,32.8806883,-117.2320461,-67.422,-101.186,2664.391,1884.009,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169430.0,2026,4,20,23,3,0,32.8806883,-117.2320461,-67.422,-101.186,2684.389,1898.149,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169431.0,2026,4,20,23,3,0,32.8806883,-117.2320461,-67.422,-101.186,2704.535,1912.395,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169432.0,2026,4,20,23,3,0,32.8806883,-117.2320461,-67.422,-101.186,2724.825,1926.742,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169433.0,2026,4,20,23,3,0,32.8806883,-117.2320461,-67.422,-101.186,2745.257,1941.19,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169434.0,2026,4,20,23,3,0,32.8806883,-117.2320461,-67.422,-101.186,2765.827,1955.735,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169435.0,2026,4,20,23,3,0,32.8806883,-117.2320461,-67.422,-101.186,2786.533,1970.376,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169436.0,2026,4,20,23,3,0,32.8806883,-117.2320461,-67.422,-101.186,2807.371,1985.111,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169437.0,2026,4,20,23,3,0,32.8806883,-117.2320461,-67.422,-101.186,2828.338,1999.937,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169438.0,2026,4,20,23,3,0,32.8806883,-117.2320461,-67.422,-101.186,2849.432,2014.852,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169439.0,2026,4,20,23,3,0,32.8806883,-117.2320461,-67.422,-101.186,2870.649,2029.855,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169440.0,2026,4,20,23,3,0,32.8806883,-117.2320461,-67.422,-101.186,2891.987,2044.944,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169441.0,2026,4,20,23,3,0,32.8806883,-117.2320461,-67.422,-101.186,2913.444,2060.116,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169442.0,2026,4,20,23,3,0,32.8806883,-117.2320461,-67.422,-101.186,2935.016,2075.37,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169443.0,2026,4,20,23,3,0,32.8806883,-117.2320461,-67.422,-101.186,2956.702,2090.704,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169444.0,2026,4,20,23,3,0,32.8806883,-117.2320461,-67.422,-101.186,2978.498,2106.116,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169445.0,2026,4,20,23,3,0,32.8806883,-117.2320461,-67.422,-101.186,3000.402,2121.605,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169446.0,2026,4,20,23,3,0,32.8806883,-117.2320461,-67.422,-101.186,3022.412,2137.169,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169447.0,2026,4,20,23,3,0,32.8806883,-117.2320461,-67.422,-101.186,3044.527,2152.806,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169448.0,2026,4,20,23,3,0,32.8806883,-117.2320461,-67.422,-101.186,3066.742,2168.514,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169449.0,2026,4,20,23,3,0,32.8806883,-117.2320461,-67.422,-101.186,3089.057,2184.293,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169450.0,2026,4,20,23,3,0,32.8806883,-117.2320461,-67.422,-101.186,3111.469,2200.141,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169451.0,2026,4,20,23,3,0,32.8806883,-117.2320461,-67.422,-101.186,3133.975,2216.055,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169452.0,2026,4,20,23,3,0,32.8806883,-117.2320461,-67.422,-101.186,3156.575,2232.036,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169453.0,2026,4,20,23,3,0,32.8806883,-117.2320461,-67.422,-101.186,3179.266,2248.081,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169454.0,2026,4,20,23,3,0,32.8806883,-117.2320461,-67.422,-101.186,3202.046,2264.188,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169455.0,2026,4,20,23,3,0,32.8806883,-117.2320461,-67.422,-101.186,3224.913,2280.358,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169456.0,2026,4,20,23,3,0,32.8806883,-117.2320461,-67.422,-101.186,3247.865,2296.587,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169457.0,2026,4,20,23,3,0,32.8806883,-117.2320461,-67.422,-101.186,3270.901,2312.876,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169458.0,2026,4,20,23,4,0,32.8806883,-117.2320461,-67.422,-101.186,3294.018,2329.223,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169459.0,2026,4,20,23,4,0,32.8806883,-117.2320461,-67.422,-101.186,3317.216,2345.626,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169460.0,2026,4,20,23,4,0,32.8806883,-117.2320461,-67.422,-101.186,3340.492,2362.085,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169461.0,2026,4,20,23,4,0,32.8806883,-117.2320461,-67.422,-101.186,3363.845,2378.597,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169462.0,2026,4,20,23,4,0,32.8806883,-117.2320461,-67.422,-101.186,3387.273,2395.163,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169463.0,2026,4,20,23,4,0,32.8806883,-117.2320461,-67.422,-101.186,3410.774,2411.782,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169464.0,2026,4,20,23,4,0,32.8806883,-117.2320461,-67.422,-101.186,3434.348,2428.451,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169465.0,2026,4,20,23,4,0,32.8806883,-117.2320461,-67.422,-101.186,3457.992,2445.17,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169466.0,2026,4,20,23,4,0,32.8806883,-117.2320461,-67.422,-101.186,3481.706,2461.938,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169468.0,2026,4,20,23,4,0,32.8806883,-117.2320461,-67.422,-101.186,3529.335,2495.617,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169469.0,2026,4,20,23,4,0,32.8806883,-117.2320461,-67.422,-101.186,3553.248,2512.526,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169470.0,2026,4,20,23,4,0,32.8806883,-117.2320461,-67.422,-101.186,3577.224,2529.48,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169471.0,2026,4,20,23,4,0,32.8806883,-117.2320461,-67.422,-101.186,3601.264,2546.478,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169472.0,2026,4,20,23,4,0,32.8806883,-117.2320461,-67.422,-101.186,3625.364,2563.519,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169473.0,2026,4,20,23,4,0,32.8806883,-117.2320461,-67.422,-101.186,3649.525,2580.604,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169474.0,2026,4,20,23,4,0,32.8806883,-117.2320461,-67.422,-101.186,3673.744,2597.729,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169475.0,2026,4,20,23,4,0,32.8806883,-117.2320461,-67.422,-101.186,3698.021,2614.896,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169476.0,2026,4,20,23,4,0,32.8806883,-117.2320461,-67.422,-101.186,3722.355,2632.102,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169477.0,2026,4,20,23,4,0,32.8806883,-117.2320461,-67.422,-101.186,3746.744,2649.348,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169478.0,2026,4,20,23,4,0,32.8806883,-117.2320461,-67.422,-101.186,3771.187,2666.632,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169479.0,2026,4,20,23,4,0,32.8806883,-117.2320461,-67.422,-101.186,3795.684,2683.954,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169480.0,2026,4,20,23,4,0,32.8806883,-117.2320461,-67.422,-101.186,3820.233,2701.313,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169481.0,2026,4,20,23,4,0,32.8806883,-117.2320461,-67.422,-101.186,3844.834,2718.708,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169482.0,2026,4,20,23,4,0,32.8806883,-117.2320461,-67.422,-101.186,3869.485,2736.139,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169483.0,2026,4,20,23,4,0,32.8806883,-117.2320461,-67.422,-101.186,3894.185,2753.605,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169484.0,2026,4,20,23,4,0,32.8806883,-117.2320461,-67.422,-101.186,3918.934,2771.105,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169485.0,2026,4,20,23,4,0,32.8806883,-117.2320461,-67.422,-101.186,3943.73,2788.638,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169486.0,2026,4,20,23,4,0,32.8806883,-117.2320461,-67.422,-101.186,3968.573,2806.205,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169487.0,2026,4,20,23,4,0,32.8806883,-117.2320461,-67.422,-101.186,3993.462,2823.804,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169488.0,2026,4,20,23,4,0,32.8806883,-117.2320461,-67.422,-101.186,4018.395,2841.435,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169489.0,2026,4,20,23,4,0,32.8806883,-117.2320461,-67.422,-101.186,4043.373,2859.097,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169490.0,2026,4,20,23,4,0,32.8806883,-117.2320461,-67.422,-101.186,4068.394,2876.789,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169491.0,2026,4,20,23,4,0,32.8806883,-117.2320461,-67.422,-101.186,4093.458,2894.512,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169492.0,2026,4,20,23,4,0,32.8806883,-117.2320461,-67.422,-101.186,4118.563,2912.264,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169493.0,2026,4,20,23,4,0,32.8806883,-117.2320461,-67.422,-101.186,4143.709,2930.045,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169494.0,2026,4,20,23,4,0,32.8806883,-117.2320461,-67.422,-101.186,4168.896,2947.854,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169495.0,2026,4,20,23,4,0,32.8806883,-117.2320461,-67.422,-101.186,4194.121,2965.692,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169496.0,2026,4,20,23,4,0,32.8806883,-117.2320461,-67.422,-101.186,4219.386,2983.557,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169497.0,2026,4,20,23,4,0,32.8806883,-117.2320461,-67.422,-101.186,4244.689,3001.448,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169498.0,2026,4,20,23,4,0,32.8806883,-117.2320461,-67.422,-101.186,4270.029,3019.367,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169499.0,2026,4,20,23,4,0,32.8806883,-117.2320461,-67.422,-101.186,4295.406,3037.311,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169500.0,2026,4,20,23,4,0,32.8806883,-117.2320461,-67.422,-101.186,4320.819,3055.281,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169501.0,2026,4,20,23,4,0,32.8806883,-117.2320461,-67.422,-101.186,4346.268,3073.276,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169502.0,2026,4,20,23,4,0,32.8806883,-117.2320461,-67.422,-101.186,4371.751,3091.295,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169503.0,2026,4,20,23,4,0,32.8806883,-117.2320461,-67.422,-101.186,4397.269,3109.339,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169505.0,2026,4,20,23,4,0,32.8806883,-117.2320461,-67.422,-101.186,4448.405,3145.497,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169506.0,2026,4,20,23,4,0,32.8806883,-117.2320461,-67.422,-101.186,4474.021,3163.611,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169507.0,2026,4,20,23,4,0,32.8806883,-117.2320461,-67.422,-101.186,4499.67,3181.747,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169508.0,2026,4,20,23,4,0,32.8806883,-117.2320461,-67.422,-101.186,4525.351,3199.906,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169509.0,2026,4,20,23,4,0,32.8806883,-117.2320461,-67.422,-101.186,4551.062,3218.087,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169510.0,2026,4,20,23,4,0,32.8806883,-117.2320461,-67.422,-101.186,4576.803,3236.288,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169511.0,2026,4,20,23,4,0,32.8806883,-117.2320461,-67.422,-101.186,4602.574,3254.512,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169513.0,2026,4,20,23,4,0,32.8806883,-117.2320461,-67.422,-101.186,4654.205,3291.02,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169514.0,2026,4,20,23,4,0,32.8806883,-117.2320461,-67.422,-101.186,4680.063,3309.304,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
169515.0,2026,4,20,23,4,0,32.8806883,-117.2320461,-67.422,-101.186,4705.948,3327.608,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
